Symbol Name (Lots),Entry Price,Target Price,Profit/Loss,Strategy,Strategy Description,Trading Session,,Lots,Event Type,Event Name,Event Impact,Stoploss,Volumne,Volume,Volatility,Live sentiment,Entry Timestamp,Target Timestamp
XAUUSD,1856.58,1850.01,-6.57,Reversal,Enter on reversal signals,London Session,,0.01,,,,1852.31,17107,17482,1.34,Bearish,,
XAUUSD,1972.44,1962.95,-9.49,Scalping,Scalp short dips,London Session,,0.01,,,,1969.63,56943,57414,0.71,Bearish,,
XAUUSD,1869.33,1880.61,11.28,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1865.76,77391,77068,0.67,Neutral,,
XAUUSD,1943.67,1953.2,9.53,Reversal,Enter on reversal signals,London Session,,0.01,,,,1940.56,50391,50613,0.86,Bullish,,
XAUUSD,1969.06,1968.18,-0.88,Scalping,Scalp short dips,London Session,,0.01,,,,1965.13,2198,1738,2.24,Bearish,,
XAUUSD,1981.68,1972.4,-9.28,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1980.35,1895,1800,3.29,Bearish,,
XAUUSD,1992.73,1982.98,-9.75,Scalping,Scalp short dips,London Session,,0.01,,,,1991.49,36346,36362,1.99,Bearish,,
XAUUSD,1993.36,2011.3,17.94,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1991.37,92693,92774,3.03,Bearish,,
XAUUSD,1863.38,1865.83,2.45,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1861.74,23639,24075,1.84,Bullish,,
XAUUSD,1957.44,1947.55,-9.89,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1952.95,63802,63974,2.63,Bullish,,
XAUUSD,1905.15,1903.33,-1.82,Momentum,Follow momentum trend,London Session,,0.01,,,,1903.27,22986,22967,2.7,Bullish,,
XAUUSD,1956.49,1961.13,4.64,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1951.59,32845,33155,1.02,Bullish,,
XAUUSD,1860.93,1875.47,14.54,Momentum,Follow momentum trend,New York Session,,0.01,,,,1858.58,84956,85407,1.58,Bearish,,
XAUUSD,1989.81,2008.96,19.15,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1988.08,73157,72679,2.41,Neutral,,
XAUUSD,1923.4,1930.17,6.77,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1919.24,10445,10928,0.71,Neutral,,
XAUUSD,1878.96,1890.97,12.01,Momentum,Follow momentum trend,New York Session,,0.01,,,,1875.33,43442,43028,1.58,Bearish,,
XAUUSD,1929.57,1935.35,5.78,Scalping,Scalp short dips,New York Session,,0.01,,,,1926.58,3888,4202,2.1,Bearish,,
XAUUSD,1939.84,1933.2,-6.64,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1936.62,48608,48388,3.49,Neutral,,
XAUUSD,1872.32,1871.44,-0.88,Scalping,Scalp short dips,New York Session,,0.01,,,,1868.44,66581,66213,1.92,Neutral,,
XAUUSD,1972.11,1983.34,11.23,Scalping,Scalp short dips,New York Session,,0.01,,,,1970.2,12732,12672,2.95,Bearish,,
XAUUSD,1993.94,1984.15,-9.79,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1988.95,29600,29744,1.8,Bearish,,
XAUUSD,1939.21,1955.96,16.75,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1934.31,40386,40267,2.89,Bullish,,
XAUUSD,1962.31,1975.89,13.58,Momentum,Follow momentum trend,New York Session,,0.01,,,,1958.71,92034,91589,2.29,Bullish,,
XAUUSD,1923.4,1923.17,-0.23,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1921.6,99332,99431,3.16,Neutral,,
XAUUSD,1964.63,1977.39,12.76,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1960.91,5446,5848,1.73,Bearish,,
XAUUSD,1859.34,1871.2,11.86,Momentum,Follow momentum trend,London Session,,0.01,,,,1858.05,76340,76223,2.31,Neutral,,
XAUUSD,1937.03,1934.25,-2.78,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1935.91,37801,37517,2.39,Bullish,,
XAUUSD,1912.82,1919.96,7.14,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1910.79,39853,39796,1.75,Bullish,,
XAUUSD,1930.51,1942.04,11.53,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1927.66,75672,75220,0.93,Neutral,,
XAUUSD,1862.48,1879.2,16.72,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1858.01,91924,92244,0.78,Bullish,,
XAUUSD,1974.1,1975.82,1.72,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1970.19,95142,95468,0.55,Bearish,,
XAUUSD,1940.69,1941.74,1.05,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1936.72,58135,58223,3.12,Neutral,,
XAUUSD,1857.47,1857.31,-0.16,Scalping,Scalp short dips,New York Session,,0.01,,,,1854.77,36355,36208,1.21,Bearish,,
XAUUSD,1900.31,1894.21,-6.1,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1897.93,78967,79267,1.13,Bearish,,
XAUUSD,1917.72,1927.76,10.04,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1915.24,25849,25904,2.71,Bullish,,
XAUUSD,1891.27,1885.91,-5.36,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1886.32,56843,57169,1.46,Bearish,,
XAUUSD,1951.07,1948.47,-2.6,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1949.91,36499,36630,2.02,Neutral,,
XAUUSD,1966.78,1972.66,5.88,Scalping,Scalp short dips,New York Session,,0.01,,,,1962.31,66006,66290,0.99,Bearish,,
XAUUSD,1907.69,1924.32,16.63,Scalping,Scalp short dips,London Session,,0.01,,,,1904.38,24799,24898,3.38,Bearish,,
XAUUSD,1961.16,1970.95,9.79,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1958.41,19968,19882,3.05,Bearish,,
XAUUSD,1958.42,1976.84,18.42,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1954.52,91906,92364,3.09,Bearish,,
XAUUSD,1925.16,1930.32,5.16,Scalping,Scalp short dips,London Session,,0.01,,,,1922.21,11079,11120,1.72,Bearish,,
XAUUSD,1976.22,1987.97,11.75,Reversal,Enter on reversal signals,London Session,,0.01,,,,1971.73,51090,51195,2.79,Bullish,,
XAUUSD,1906.24,1917.26,11.02,Scalping,Scalp short dips,London Session,,0.01,,,,1901.64,22864,22584,0.93,Neutral,,
XAUUSD,1981.44,1988.68,7.24,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1978.75,4854,4980,0.53,Bullish,,
XAUUSD,1950.63,1957.25,6.62,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1948.52,4566,4638,0.56,Neutral,,
XAUUSD,1932.57,1933.96,1.39,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1929.2,18347,18032,2.26,Neutral,,
XAUUSD,1941.82,1940.21,-1.61,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1937.17,86810,86370,1.87,Neutral,,
XAUUSD,1975.9,1974.36,-1.54,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1974.06,28965,29069,2.05,Neutral,,
XAUUSD,1909.67,1909.57,-0.1,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1906.18,95095,95359,0.52,Neutral,,
XAUUSD,1995.76,2010.14,14.38,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1992.23,58581,58604,1.77,Bearish,,
XAUUSD,1998.92,2018.64,19.72,Scalping,Scalp short dips,New York Session,,0.01,,,,1994.99,44225,43952,2.65,Bullish,,
XAUUSD,1906.71,1905.13,-1.58,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1905.18,58429,58596,1.83,Bullish,,
XAUUSD,1897.36,1910.25,12.89,Momentum,Follow momentum trend,London Session,,0.01,,,,1893.5,52153,51733,2.7,Bearish,,
XAUUSD,1953.11,1969.69,16.58,Momentum,Follow momentum trend,New York Session,,0.01,,,,1948.47,76119,76061,1.2,Neutral,,
XAUUSD,1976.23,1969.66,-6.57,Scalping,Scalp short dips,New York Session,,0.01,,,,1974.51,28967,28630,2.94,Bullish,,
XAUUSD,1961.23,1980.37,19.14,Momentum,Follow momentum trend,London Session,,0.01,,,,1959.28,35952,35636,2.27,Bearish,,
XAUUSD,1969.62,1978.82,9.2,Scalping,Scalp short dips,London Session,,0.01,,,,1964.73,89515,89217,1.13,Bearish,,
XAUUSD,1925.5,1944.76,19.26,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1923.78,94699,94586,1.21,Bullish,,
XAUUSD,1877.94,1870.13,-7.81,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1873.52,89363,88914,2.38,Bullish,,
XAUUSD,1935.14,1951.53,16.39,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1932.17,42525,42423,2.99,Neutral,,
XAUUSD,1994.71,1999.6,4.89,Reversal,Enter on reversal signals,London Session,,0.01,,,,1992.72,78256,78268,1.75,Neutral,,
XAUUSD,1962.56,1981.47,18.91,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1958.08,48157,48140,1.27,Bullish,,
XAUUSD,1983.39,1976.41,-6.98,Momentum,Follow momentum trend,London Session,,0.01,,,,1980.61,50256,50139,3.1,Neutral,,
XAUUSD,1963.85,1979.53,15.68,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1960.79,21263,21602,2.51,Bearish,,
XAUUSD,1958.89,1958.83,-0.06,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1956.45,59522,59167,1.84,Neutral,,
XAUUSD,1873.87,1892.96,19.09,Reversal,Enter on reversal signals,London Session,,0.01,,,,1870.5,19427,19433,1.96,Neutral,,
XAUUSD,1965.27,1958.41,-6.86,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1963.62,33825,33387,1.11,Bearish,,
XAUUSD,1892.31,1892.66,0.35,Scalping,Scalp short dips,New York Session,,0.01,,,,1889.75,85648,85219,2.38,Neutral,,
XAUUSD,1853.08,1849.65,-3.43,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1848.2,21501,21575,1.58,Bearish,,
XAUUSD,1861.18,1869.64,8.46,Scalping,Scalp short dips,London Session,,0.01,,,,1859.15,8045,8111,3.49,Neutral,,
XAUUSD,1865.94,1885.37,19.43,Scalping,Scalp short dips,London Session,,0.01,,,,1862.31,7832,8210,1.94,Bullish,,
XAUUSD,1861.77,1861.15,-0.62,Momentum,Follow momentum trend,London Session,,0.01,,,,1859.47,94138,94196,1.96,Neutral,,
XAUUSD,1900.72,1893.05,-7.67,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1896.63,51185,51645,2.2,Bullish,,
XAUUSD,1860.2,1857.04,-3.16,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1858.68,41532,41081,3.25,Bullish,,
XAUUSD,1898.28,1906.47,8.19,Scalping,Scalp short dips,New York Session,,0.01,,,,1893.4,81277,80875,2.9,Bullish,,
XAUUSD,1956.18,1950.97,-5.21,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1953.36,83747,83291,1.85,Bullish,,
XAUUSD,1996.59,1997.64,1.05,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1994.65,33887,33572,2.66,Bullish,,
XAUUSD,1891.7,1908.16,16.46,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1890.41,69668,69709,2.26,Bearish,,
XAUUSD,1914.9,1934.82,19.92,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1913.22,77341,77487,1.98,Bearish,,
XAUUSD,1978.18,1987.53,9.35,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1975.1,65810,65356,1.08,Bearish,,
XAUUSD,1978.58,1977.47,-1.11,Scalping,Scalp short dips,New York Session,,0.01,,,,1976.23,16008,16454,1.89,Bullish,,
XAUUSD,1901.18,1896.76,-4.42,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1896.86,87712,88054,1.24,Neutral,,
XAUUSD,1970.52,1977.76,7.24,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1967.8,54370,54167,3.24,Bearish,,
XAUUSD,1853.66,1870.28,16.62,Momentum,Follow momentum trend,London Session,,0.01,,,,1851.67,28965,28542,1.51,Neutral,,
XAUUSD,1904.97,1906.03,1.06,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1901.5,43098,42768,3.36,Neutral,,
XAUUSD,1875.88,1891.35,15.47,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1872.05,4720,4347,2.1,Bullish,,
XAUUSD,1995.63,2005.21,9.58,Scalping,Scalp short dips,London Session,,0.01,,,,1993.96,13659,13282,2.39,Bullish,,
XAUUSD,1995.47,1996.17,0.7,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1993.8,76789,76808,2.13,Bullish,,
XAUUSD,1944.78,1945.63,0.85,Scalping,Scalp short dips,New York Session,,0.01,,,,1943.63,1001,747,0.89,Bearish,,
XAUUSD,1857.98,1858.62,0.64,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1854.03,42240,42098,1.63,Bullish,,
XAUUSD,1934.42,1926.15,-8.27,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1930.76,52729,53219,0.8,Bearish,,
XAUUSD,1886.95,1902.95,16,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1884.05,6409,6593,2.37,Bearish,,
XAUUSD,1931.95,1926.73,-5.22,Momentum,Follow momentum trend,London Session,,0.01,,,,1927.57,97335,97784,1.84,Bearish,,
XAUUSD,1969.48,1976.45,6.97,Momentum,Follow momentum trend,London Session,,0.01,,,,1965.26,23386,23029,2.83,Bearish,,
XAUUSD,1912.83,1903.06,-9.77,Momentum,Follow momentum trend,New York Session,,0.01,,,,1909.49,31116,30998,1.16,Bullish,,
XAUUSD,1964.78,1977.18,12.4,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1960.31,31090,31145,0.99,Bearish,,
XAUUSD,1962.67,1956.9,-5.77,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1960.85,23811,23388,1.72,Bullish,,
XAUUSD,1943.83,1960.62,16.79,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1942.38,1146,650,3.28,Bullish,,
XAUUSD,1914.44,1906.01,-8.43,Momentum,Follow momentum trend,London Session,,0.01,,,,1912.36,73205,73375,2.63,Bearish,,
XAUUSD,1902.83,1915.22,12.39,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1901.6,96718,96860,1.76,Bullish,,
XAUUSD,1907.9,1907.44,-0.46,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1904.78,23205,23116,2.05,Neutral,,
XAUUSD,1952.04,1947.55,-4.49,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1947.29,66642,66632,0.75,Bullish,,
XAUUSD,1862.7,1869.96,7.26,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1861.54,74448,74363,3.45,Bullish,,
XAUUSD,1965.01,1965.35,0.34,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1963.52,84994,84518,2.5,Bearish,,
XAUUSD,1928.92,1946.3,17.38,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1926.11,42840,42675,1.36,Bearish,,
XAUUSD,1890.92,1901.17,10.25,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1886.18,30990,30667,2.26,Bullish,,
XAUUSD,1976,1971.31,-4.69,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1973.74,33204,32802,0.83,Bearish,,
XAUUSD,1860.51,1880.1,19.59,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1857.48,71550,72007,3.4,Neutral,,
XAUUSD,1935,1947.77,12.77,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1933.83,81861,81960,1.02,Neutral,,
XAUUSD,1947.91,1960.72,12.81,Scalping,Scalp short dips,New York Session,,0.01,,,,1946.32,18980,19209,2.44,Bearish,,
XAUUSD,1851.73,1870.95,19.22,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1846.78,37723,37538,1.24,Bullish,,
XAUUSD,1867.06,1868.95,1.89,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1862.2,90292,90185,2.65,Neutral,,
XAUUSD,1916.01,1929.31,13.3,Momentum,Follow momentum trend,London Session,,0.01,,,,1914.99,80863,80600,2.83,Neutral,,
XAUUSD,1992.96,1989.01,-3.95,Momentum,Follow momentum trend,London Session,,0.01,,,,1988.15,98501,98098,2.52,Bullish,,
XAUUSD,1920.22,1930.93,10.71,Momentum,Follow momentum trend,New York Session,,0.01,,,,1916.66,75671,75350,2.34,Bearish,,
XAUUSD,1916.09,1933.33,17.24,Momentum,Follow momentum trend,London Session,,0.01,,,,1911.62,39926,40224,3.18,Neutral,,
XAUUSD,1855.05,1870.25,15.2,Momentum,Follow momentum trend,New York Session,,0.01,,,,1852.23,59473,59651,0.74,Bullish,,
XAUUSD,1861.54,1877.5,15.96,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1858.48,66440,66487,1.49,Bullish,,
XAUUSD,1912.45,1913.35,0.9,Reversal,Enter on reversal signals,London Session,,0.01,,,,1909.49,8767,8742,1.24,Neutral,,
XAUUSD,1883.28,1898.87,15.59,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1879.61,54905,55327,3.46,Bearish,,
XAUUSD,1949.51,1955.95,6.44,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1947.95,71223,70796,1.67,Neutral,,
XAUUSD,1929.92,1939.14,9.22,Momentum,Follow momentum trend,New York Session,,0.01,,,,1928.8,17565,17346,2.7,Bullish,,
XAUUSD,1894.76,1890.51,-4.25,Momentum,Follow momentum trend,London Session,,0.01,,,,1892.53,78283,78133,2.55,Neutral,,
XAUUSD,1857.15,1847.47,-9.68,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1853.33,58794,59076,1.14,Bearish,,
XAUUSD,1938.6,1931.8,-6.8,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1936.79,95270,95763,1.22,Bullish,,
XAUUSD,1905.84,1903.41,-2.43,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1902.15,5200,4941,1.34,Bearish,,
XAUUSD,1962.88,1979.8,16.92,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1958,27267,27641,1.73,Neutral,,
XAUUSD,1958.51,1966.61,8.1,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1957.13,60554,60885,1.2,Neutral,,
XAUUSD,1987.52,1979.11,-8.41,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1983.83,30359,30084,0.56,Bearish,,
XAUUSD,1976.05,1973.67,-2.38,Momentum,Follow momentum trend,New York Session,,0.01,,,,1973.27,71728,71627,3.14,Neutral,,
XAUUSD,1870.32,1867.7,-2.62,Reversal,Enter on reversal signals,London Session,,0.01,,,,1865.85,76142,76052,3.4,Bearish,,
XAUUSD,1911.53,1928.12,16.59,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1909.82,11149,11627,1.52,Neutral,,
XAUUSD,1899.61,1893.47,-6.14,Momentum,Follow momentum trend,London Session,,0.01,,,,1895.84,51872,51553,1.52,Bearish,,
XAUUSD,1865.78,1872.95,7.17,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1861.43,51380,51679,0.52,Bearish,,
XAUUSD,1976.57,1974.93,-1.64,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1971.79,37559,37393,2.54,Bullish,,
XAUUSD,1966.21,1971.07,4.86,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1962.48,93360,93591,2.98,Bullish,,
XAUUSD,1891.53,1896.92,5.39,Momentum,Follow momentum trend,New York Session,,0.01,,,,1888.54,82923,82843,0.94,Bearish,,
XAUUSD,1881.19,1897.12,15.93,Reversal,Enter on reversal signals,London Session,,0.01,,,,1877.72,70024,70102,0.98,Neutral,,
XAUUSD,1886.56,1903.66,17.1,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1882.08,71718,72051,2.87,Neutral,,
XAUUSD,1995.14,2014.24,19.1,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1991.86,46710,47014,2.35,Neutral,,
XAUUSD,1972.84,1975.8,2.96,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1971.72,92178,92544,0.63,Bearish,,
XAUUSD,1868.35,1878,9.65,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1863.63,69765,69325,2.37,Bearish,,
XAUUSD,1920.63,1940.59,19.96,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1916.87,73169,73361,1.43,Bearish,,
XAUUSD,1860.61,1864.38,3.77,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1856.9,86307,85947,1.61,Bearish,,
XAUUSD,1898.66,1893.44,-5.22,Momentum,Follow momentum trend,New York Session,,0.01,,,,1896.8,28133,28049,2.81,Bullish,,
XAUUSD,1975.49,1992.98,17.49,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1971.85,80900,80949,2.93,Bearish,,
XAUUSD,1852.55,1846.49,-6.06,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1849.97,20329,20232,1.7,Neutral,,
XAUUSD,1877.94,1871.35,-6.59,Reversal,Enter on reversal signals,London Session,,0.01,,,,1874.34,35189,35209,3.34,Bullish,,
XAUUSD,1908.32,1920.09,11.77,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1906.89,34225,34722,1.72,Neutral,,
XAUUSD,1973.92,1980.01,6.09,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1970.29,97874,97509,2.82,Bearish,,
XAUUSD,1970.84,1979.26,8.42,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1965.84,85797,85972,1.95,Bullish,,
XAUUSD,1992.23,2007.02,14.79,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1991.04,70416,70312,3.19,Bearish,,
XAUUSD,1910.23,1926.98,16.75,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1905.32,72979,72612,3.22,Bullish,,
XAUUSD,1975.34,1978.51,3.17,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1972.71,56645,56304,0.76,Neutral,,
XAUUSD,1898.22,1893.55,-4.67,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1893.74,94762,95211,3.31,Bearish,,
XAUUSD,1929.89,1932.15,2.26,Momentum,Follow momentum trend,London Session,,0.01,,,,1925.76,50130,50510,2.98,Bearish,,
XAUUSD,1990.39,2008.12,17.73,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1987.12,38671,39078,2.87,Bullish,,
XAUUSD,1973.88,1992.79,18.91,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1969.93,17140,17632,1.1,Bullish,,
XAUUSD,1874.65,1868.21,-6.44,Scalping,Scalp short dips,New York Session,,0.01,,,,1870.14,78834,78542,2.92,Bearish,,
XAUUSD,1868.02,1885.59,17.57,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1865.4,73710,73565,3.05,Bullish,,
XAUUSD,1937.22,1932.9,-4.32,Reversal,Enter on reversal signals,London Session,,0.01,,,,1934.91,39051,39220,1.37,Bearish,,
XAUUSD,1856.33,1855.03,-1.3,Scalping,Scalp short dips,New York Session,,0.01,,,,1852.66,3494,3478,3.36,Bullish,,
XAUUSD,1947.9,1947.64,-0.26,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1943.67,84061,83979,0.65,Neutral,,
XAUUSD,1873.02,1867.15,-5.87,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1868.97,2130,1988,0.95,Bullish,,
XAUUSD,1939.34,1930.02,-9.32,Scalping,Scalp short dips,New York Session,,0.01,,,,1935.15,70666,70760,2.11,Neutral,,
XAUUSD,1861.8,1868.45,6.65,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1859.06,97055,97131,2.23,Bullish,,
XAUUSD,1910.74,1906.17,-4.57,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1906.47,44328,43989,2.44,Bullish,,
XAUUSD,1911.91,1904.21,-7.7,Momentum,Follow momentum trend,London Session,,0.01,,,,1910.43,24262,24234,0.55,Bearish,,
XAUUSD,1875.33,1884.41,9.08,Momentum,Follow momentum trend,London Session,,0.01,,,,1872.15,70782,70835,3.38,Bullish,,
XAUUSD,1901.18,1921.09,19.91,Reversal,Enter on reversal signals,London Session,,0.01,,,,1900.16,81896,81966,0.63,Bullish,,
XAUUSD,1974,1970.01,-3.99,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1971.7,55097,54807,0.93,Neutral,,
XAUUSD,1957.63,1949.57,-8.06,Momentum,Follow momentum trend,New York Session,,0.01,,,,1955.16,96736,96978,0.54,Bullish,,
XAUUSD,1943.78,1961.67,17.89,Scalping,Scalp short dips,London Session,,0.01,,,,1941.2,6115,5640,2.2,Bearish,,
XAUUSD,1876.92,1868.78,-8.14,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1873.14,50975,50830,3.3,Neutral,,
XAUUSD,1878.98,1877.46,-1.52,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1876.43,72127,72407,2.5,Bearish,,
XAUUSD,1893.63,1886.85,-6.78,Momentum,Follow momentum trend,New York Session,,0.01,,,,1890.84,86401,86465,2.97,Bearish,,
XAUUSD,1993.24,1987.96,-5.28,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1991.29,18746,18507,0.54,Bearish,,
XAUUSD,1969.52,1965.33,-4.19,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1967.03,80200,80395,2.13,Bearish,,
XAUUSD,1892.57,1897.43,4.86,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1890.66,55718,55785,1.88,Neutral,,
XAUUSD,1940.55,1946.7,6.15,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1939.26,40259,40555,2,Bullish,,
XAUUSD,1969.73,1960.5,-9.23,Scalping,Scalp short dips,New York Session,,0.01,,,,1966.32,14040,14275,0.72,Bearish,,
XAUUSD,1895.36,1901.09,5.73,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1891.69,86664,86774,2.55,Neutral,,
XAUUSD,1910.1,1913.44,3.34,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1906.62,16570,16558,2.01,Bearish,,
XAUUSD,1888.09,1898.28,10.19,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1885.24,31669,31302,2.8,Bullish,,
XAUUSD,1891.8,1888.49,-3.31,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1889.28,29715,29476,1.96,Neutral,,
XAUUSD,1881.71,1886.62,4.91,Momentum,Follow momentum trend,London Session,,0.01,,,,1877.26,87270,87189,0.95,Neutral,,
